NAME: ,run_113_1_1.csv,,,,,
231.35,-19.51,-10,4.67,-0.11,3.97,-1.41
231.41,-15.86,1.18,-0.24,0.99,3.29,-0.68
231.46,-7.5,-0.12,10.36,0.03,-0.25,-0.53
231.51,-1.27,3.69,-1.65,-0.06,0.46,-0.56
231.57,-2.32,-2.98,0.31,-0.93,-0.35,0.35
231.62,-7.74,1.61,-1.53,-0.44,-1.37,0.99
231.68,-19.51,-11,-0.82,-2.05,-1.67,1.83
231.73,-12.56,7.18,6.55,0.8,-2.27,1.04
231.78,-19.51,1.96,9.02,-1.6,-2.19,-0.43
231.84,-4.25,-2.9,7.37,-0.55,-1.56,0.04
231.89,-2.13,0.43,0.12,0.48,0.72,0.19
231.95,4.97,-1.65,1.88,-0.47,-0.64,-0.53
232,-1.54,-5.41,2.24,0.39,0.77,-0.51
232.05,-19.51,-7.53,3.69,2.55,0.24,1.35
232.11,9.29,1.53,1.92,-0.48,-1.45,-2.15
232.16,-15.11,0.71,7.57,-0.59,2.66,-0.08
232.22,-7.19,5.84,7.88,1.3,2.29,-0.7
232.27,-19.51,2.67,-1.88,0.19,3.42,-0.69
232.32,-3.62,-1.88,4.31,0.27,0.97,-0.76
232.38,-1.5,4.67,-0.55,-0.05,-0.23,-0.51
232.43,-1.7,-2,2.79,-0.42,-0.87,0.92
232.49,-16.96,-0.94,2.08,-1.53,-1.61,1.02
232.54,-19.51,-11,-1.18,-0.11,-1.84,0.52
232.59,-12.17,3.14,9.34,0.59,-2.81,0.31
232.65,-17.03,-0.63,7.26,-0.89,-1.85,-0.55
232.7,-4.44,2.28,4.2,-0.06,0.11,-0.15
232.76,1.44,1.18,0.82,0.15,-0.04,-0.21
232.81,3.05,-2.94,-0.9,-0.2,-0.35,-0.18
232.86,-3.93,-2.67,0.43,1.07,1.56,0.29
232.92,-19.51,-14,0.39,-0.81,0.4,-1.47
232.97,-0.79,10.59,7.77,3.27,-1.44,0.22
233.03,-19.51,-7.26,8.08,-1.42,2.13,-1.2
233.08,-6.36,5.33,4.51,0.43,1.79,-0.75
233.13,-12.99,1.37,4.71,-0.54,1.28,-0.15
233.19,-3.58,1.14,1.96,-0.21,0.03,-0.34
233.24,-1.58,-2.28,0.86,-1.41,-0.69,-0.56
233.3,-11.62,-0.04,-0.04,-0.93,-1.54,0.09
233.35,-19.07,-14,1.26,-1.06,-2.06,1.65
233.4,-5.78,8,6.32,-0.46,-3.52,1.29
233.46,-9.5,-2.98,7.65,-2.32,-2.51,1.06
233.51,-17.94,-2.31,3.49,-0.91,-0.95,1.04
233.57,-0.32,0.43,8.04,-2.2,0.83,1.22
233.62,-9.58,1.33,1.73,-1.02,1.44,1.18
233.67,-4.87,2.55,3.88,-2.25,-0.47,0.55
233.73,-12.29,-0.94,-9.38,-1.38,0.84,0.98
233.78,-10.68,-8.67,0.71,-4.53,2.27,0.39
233.84,-4.36,-7.1,5.53,-2.88,-0.7,0.88
233.89,-9.07,2,2.86,-3.57,1.1,0.25
233.94,-9.35,-6.79,1.96,-2.87,1.07,0.82
234,-11.39,-0.16,0.51,-2.69,1.03,0.79
234.05,-6.4,4.63,0.04,-2.04,0.39,0.2
234.11,-9.23,-0.47,0.31,-2.68,-0.01,0.45
234.16,-7.38,0.16,-1.41,-3.42,-1.73,0.2
234.21,-15.35,-6.24,1.33,-2.87,-2.58,0.52
234.27,-10.37,0.59,2.35,-2.34,-2.37,1.26
234.32,-12.33,-4.12,7.45,-2.22,-2.7,1.39
234.38,-15.27,1.84,6.94,-1.99,-2.96,1.85
234.43,-9.93,-0.9,9.34,-2.36,-1.87,2.13
234.48,-9.03,2.43,4.43,-1.83,-0.67,1.66
234.54,-5.03,-3.8,1.06,-1.18,0.23,0.64
234.59,1.99,-2,-0.2,-0.54,-0.03,0.18
234.65,4.85,-2.55,0.47,0.8,2.43,0.17
234.7,-19.51,-0.82,1.69,2.38,-1.76,0.72
234.75,3.17,-3.53,3.02,-1.75,-1.75,-0.07
234.81,-18.52,-6.32,8.79,0.5,2.3,-0.53
234.86,-13.46,1.02,4.59,0.86,2.78,-0.53
234.92,-16.21,3.02,3.33,0.23,2.49,-0.5
234.97,-6.09,1.96,5.02,-0.59,1.21,-0.58
235.02,-3.19,0.71,0.67,-0.94,-0.67,-0.22
235.08,-1.3,-1.02,-3.02,-0.79,-0.94,0.8
235.13,-13.82,-1.45,1.69,-2.19,-1.86,0.69
235.19,-15.35,-8.94,1.77,-0.23,-1.7,0.7
235.24,-19.03,1.57,9.26,-0.41,-2.49,0.36
235.29,-17,-2.55,8.79,-1.1,-2.18,-0.22235.
35,-4.95,2.31,6.59,-0.37,-0.38,0.5
235.4,-5.11,0.08,1.22,0.1,0.28,0.57
235.46,4.85,-2.28,-0.24,-1.11,-0.86,-0.33
235.6,3.29,-3.49,-1.49,-0.34,-3.48,-1.07
235.65,-19.51,-3.3,4,0.96,1.96,-0.37
235.71,-10.09,7.88,8.24,1.48,1.77,-0.82
235.76,-15.27,2.16,0.98,-0.19,3.36,-1
235.82,-10.68,-4.75,5.81,0.12,0.3,-0.18
235.87,-2.72,3.61,0.47,0.53,0.11,-0.83
235.92,-1.34,-0.39,0.51,-0.66,-0.72,0.76
235.98,-4.01,-0.27,-2.59,-0.63,-1.64,0.99
236.03,-17.9,-3.92,2.04,-1.93,-1.55,1.59
236.09,-14.64,4.79,6.08,0.69,-2.2,0.75
236.14,-15.11,1.77,9.81,-1.37,-2.17,0.52
236.19,-9.97,-5.53,8.9,-0.36,-1.19,-0.73
236.25,-3.58,1.96,2.04,0.28,1.24,0.06
236.3,0.54,-2.39,1.57,0.41,0.82,0
236.36,0.5,-3.33,-0.94,0.6,0.04,-0.56
236.41,-9.19,-9.14,-0.59,1.22,2.08,0.36
236.46,-12.6,-10,-1.26,-0.41,1.21,-2.5
236.52,-12.25,4.28,5.69,0.97,2.55,0.03
236.57,-10.29,5.57,9.02,0.89,2.43,-0.92
236.63,-14.09,-0.31,1.53,-0.36,2.89,-0.7
236.68,-11.58,-3.41,7.53,0.47,-0.24,-0.08
236.73,-4.91,1.77,-1.41,0.32,0.3,-0.97
236.79,0.66,0.51,1.77,-0.31,-0.9,0.47
236.84,-8.88,-2.39,2.59,-1.55,-1.5,1.09
236.9,-19.51,-12,-0.86,-1.13,-1.3,1.42
236.95,-8.68,7.26,9.38,1.52,-3.58,0.83
237,-15.27,2.9,7.61,-1.9,-2.5,0.67
237.06,-8.8,-4.39,7.18,-0.61,-1.09,-0.37
237.11,-3.11,3.37,3.8,-0.29,2.13,-0.19
237.17,-1.5,-2.51,0.9,0.23,0.31,0.06
237.22,1.21,-2.79,0.55,-0.15,-0.57,-0.51
237.27,-7.66,-9.38,-2.31,0.38,2.15,0.44
237.33,-19.51,-0.55,0.86,-1.28,0.66,-1.56
237.38,-6.95,1.69,5.26,-0.15,1.78,0.77
237.44,-15.15,-2.47,8.83,0.1,2.68,-0.84
237.49,-12.68,-1.88,2.12,0.18,2.92,-0.64
237.54,-14.37,0.08,3.8,0.52,0.88,-0.48
237.6,-1.11,-1.1,1.18,0.92,0.58,-0.85
237.65,-2.6,1.29,0.98,0.63,-0.26,-0.78
237.71,-1.93,0.24,-2.04,0.68,-0.98,-0.07
237.76,-19.51,-4.51,0.98,-1.47,-0.94,2.26
237.81,-13.97,-2.35,2.08,0.21,-1.98,1.36
237.87,-7.5,2.75,3.84,-0.15,-1.57,1.41
237.92,-12.41,-5.33,6.12,-1.33,-2.34,0.22
237.98,-5.46,-0.71,6.12,-1.38,-1.17,0.78
238.03,-4.6,-0.59,5.69,-0.31,1.41,0.12
238.08,-3.93,0.98,3.1,0.24,0.66,-0.08
238.14,-1.58,-4.08,2.47,-0.06,-0.2,-0.16
238.19,-19.51,-8.55,-0.16,1.05,-1.44,0.36
238.25,-14.13,-4.08,6.2,-0.35,-1.51,0.16
238.3,-12.48,3.57,8.59,-0.57,0.85,0.84
238.35,-11.23,-7.37,7.18,-0.92,1.09,-1.11
238.41,-8.29,-2.39,5.65,0.62,1.28,-0.82
238.46,-9.62,2.24,3.8,1.55,1.75,0.37
238.52,-6.48,3.41,3.1,0.51,1.11,0.1
238.57,-7.46,-1.88,4.24,-0.28,0.57,-0.33
238.62,-9.19,-2.24,1.41,0.32,0.3,-0.42
