NAME: ,walk_113_5_1.csv,,,,,
201.54,-7.35,-2.75,1.37,0.91,1.36,0.23
201.59,-6.99,1.29,0.43,0.95,1.02,-0.22
201.65,-7.82,-0.24,2.39,0.27,1.67,-0.48
201.7,-8.4,-1.61,0.78,0,1.41,-0.71
201.75,-9.74,-1.61,1.18,0.39,0.92,-0.79
201.81,-10.33,-0.82,-0.24,0.64,0.34,-0.6
201.86,-13.74,0.2,1.33,0.41,0.18,0.02
201.92,-15.07,-2.9,-1.77,0.08,-0.58,0.44
201.97,-12.56,-7.57,3.22,-0.86,-2.41,1.4
202.02,-14.41,0.35,0.51,0.6,-1.3,0.5
202.08,-8.52,-1.33,4.55,-0.17,-2.04,0.6
0.13,-5.23,-2.24,3.57,-0.84,-1.91,0.48
19,-3.58,-2.51,2.67,-1.02,-1.4,0.27
202.24,-3.7,-2.86,3.3,-0.24,-0.61,0.63
202.29,-3.81,0.43,4.94,-0.13,0.56,0.17
202.35,-8.05,0.16,5.57,-0.45,1.95,-0.55
202.4,-16.72,-2.2,11.73,-0.85,-0.94,-0.05
202.46,-11.46,1.45,2.28,-0.9,-0.51,0.75
202.51,-18.6,-13,-2.75,0.15,2.5,-0.36
202.56,-5.93,1.33,5.65,-0.16,-1.1,0.42
202.62,-14.56,-5.1,1.02,0.26,1.11,-0.27
202.67,-5.74,0.98,1.49,0.42,1.11,0.14
73,-5.46,-1.49,0.75,-0.3,1.05,-0.21
202.78,-6.48,-2.28,2.63,-0.05,1.45,-0.52
202.83,-10.21,-1.57,1.26,0.42,1.51,-0.63
202.89,-8.91,-1.1,1.65,0.74,0.84,-0.65
202.94,-10.37,-0.55,-0.2,0.46,0.17,-0.33
0,-15.82,-0.16,3.02,0.6,-0.08,0.17
203.05,-13.7,-2.31,0.51,0.04,-1.19,0.66
203.1,-11.86,-9.57,4.39,-0.79,-2.25,1.57
203.16,-10.84,0.78,0.39,0.73,-1.25,0.29
203.21,-9.23,-0.31,3.49,-0.06,-2.12,0.43
27,-4.09,-1.57,3.92,-0.93,-1.98,0.59
203.32,-2.99,-2.51,3.02,-0.99,-1.31,0.25
203.37,-3.85,-1.69,3.3,-0.06,-0.11,0.51
203.43,-4.01,-0.55,5.45,-0.34,1.16,0.18
203.48,-8.76,-1.37,5.88,-0.14,2.07,-0.17
203.54,-19.39,-1.57,6.71,-0.12,-0.56,-0.08
203.59,-13.31,-0.71,4.08,-0.4,-1.22,0.36
203.65,-13.07,-10,-0.75,0.88,0.9,-0.44
203.7,-6.95,1.65,4.12,-0.34,0.53,0.17
203.75,-11.7,-10,2.08,0.59,1.36,-0.41
203.81,-8.17,0.59,1.29,1.5,1.58,0.32
203.86,-7.35,0.51,-0.27,0.95,1.17,-0.12
203.91,-7.54,-1.73,2.35,0.57,0.97,-0.68
203.97,-8.33,-1.22,1.65,0.73,1.27,-0.61
204.02,-9.5,-0.86,2.63,0.74,1.1,-0.91
204.08,-10.76,-0.59,2.04,0.75,0.45,-0.69
204.13,-14.45,-1.65,4.08,0.3,0.2,0.19
204.18,-13.66,-1.22,-0.82,0.31,-0.8,0.55
204.24,-12.99,-8.24,3.49,-0.82,-2.15,1.34
204.29,-12.25,-3.33,-0.59,1.32,-1.26,0.18
204.35,-8.88,2.28,5.18,0.34,-1.9,0.35
204.4,-5.85,-1.49,3.77,-0.92,-1.71,0.64
204.46,-3.66,-2.08,2.71,-1.02,-1.52,0.23
204.51,-4.4,-1.61,3.84,-0.49,-0.33,0.55
204.56,-5.15,-1.57,5.18,-0.73,0.47,0.41
0.62,-6.17,-1.33,6.75,-0.2,2.3,-0.2
67,-17.31,-1.53,1.26,-0.52,0.53,0.1
204.73,-14.64,-1.69,8.98,0.01,-0.26,-0.03
204.78,-9.66,-7.02,1.18,1.1,-1.36,0.15
204.83,-8.21,0.59,1.41,-0.07,0.06,-0.27
204.89,-8.44,-8.87,2,0.18,-0.42,-0.25
204.94,-8.21,0.78,2.24,1.53,1.11,0.05
205,-7.46,-1.26,0.9,1.16,1.05,0.05
205.05,-9.74,-0.63,1.73,0.8,1.31,-0.38
205.1,-7.86,-2.24,1.65,0.8,0.52,-0.43
205.16,-8.84,-0.24,2.04,1.06,0.7,-0.56
205.21,-8.48,-0.94,3.57,1.07,0.59,-0.76
205.27,-8.88,0.08,1.29,1.17,0.3,-0.58
205.32,-12.17,-1.14,3.92,1.16,0.17,0.11
205.37,-10.48,-4.35,1.22,1.46,-0.77,0.32
205.43,-15.47,-8.28,3.92,1.48,-1.62,1.13
205.48,-11.39,1.33,2.79,1.62,-0.24,0.13
54,-8.09,-1.96,2.12,0.38,-0.92,0.45
205.59,-7.42,-1.96,3.61,0.52,-1.52,-0.55
205.64,-4.29,-2.2,2.82,0.93,-0.87,-0.96
205.7,-6.09,-1.37,4.39,1.51,0.12,-0.67
205.75,-5.93,-1.06,5.41,1.41,0.71,-0.86
205.81,-6.76,0.94,6.98,1.38,1.74,-0.44
205.86,-12.6,0.35,4.67,0.66,1.03,-0.25
205.91,-7.19,0.24,11.1,0.93,-0.11,-0.42
205.97,-13.35,-7.37,2.2,0.44,0.82,0.26
206.02,-8.4,-5.45,0,0.69,0.44,-1.38
8,-1.74,1.02,-0.51,2.32,-0.02,-0.03
206.13,-15.7,-3.8,0.12,1.19,2.02,-0.6
206.18,-6.6,-0.47,-0.51,2.96,0.54,0.21
206.24,-10.13,-1.61,-0.12,2.06,1.01,-0.21
206.29,-8.68,-2.04,-0.39,2.81,0.62,-0.39
206.35,-8.37,0.94,0.55,2.75,0.47,-0.36
206.4,-9.74,0.9,1.61,2.06,0.78,-0.7
206.45,-9.62,-0.24,2.24,1.25,0.64,-0.89
206.51,-8.88,0,2.75,1.16,0.44,-0.59
206.56,-11.97,-1.65,3.84,1.02,0.23,0.06
206.62,-14.96,0.12,-1.77,0.78,-0.69,0.85
206.67,-12.41,-11,2.59,-0.08,-2.34,1.08
206.72,-8.64,-1.88,0.86,1.92,-1.16,0.01
206.78,-11.62,3.92,2.98,1,-1.97,0.16
206.83,-4.64,-2.12,4.9,0.15,-2.48,0
0.89,-4.72,-2.2,4.08,0.54,-1.42,-0.36
206.94,-3.81,-0.75,5.22,0.49,-0.35,-0.27
206.99,-4.8,-2.39,5.49,0.46,0.63,-0.61
207.05,-5.11,-0.9,7.85,0.54,2.11,-0.17
207.1,-16.21,-1.57,4.08,0.03,0.88,-0.09
207.16,-11.23,-3.37,12.24,0.25,0.4,-0.2
207.21,-9.62,-5.77,3.53,-0.02,-1.7,-0.1
207.26,-12.64,-5.06,3.88,0.4,-0.1,-0.77
207.32,0.3,0,4.35,1.31,0.66,0.01
207.37,-14.8,-1.8,0.59,1.34,1.79,-0.36
43,-6.84,-1.18,1.65,1.29,0.93,-0.22
207.48,-7.54,-1.33,1.84,0.97,1.22,-0.47
207.53,-8.37,-0.63,1.22,1.09,1.03,-0.66
207.59,-6.6,0.24,1.8,0.75,1.02,-0.67
207.64,-9.7,-1.1,0.86,0.59,1.02,-0.86
207.7,-11.54,-0.94,1.33,0.73,0.54,-0.67
207.75,-15.9,-1.8,2.98,0.38,0.2,0.18
207.8,-15.11,-2.24,-1.18,-0.21,-1.01,1
207.86,-13.54,-8.67,3.49,-0.58,-2.3,1.29
207.91,-9.31,-1.29,0.39,0.83,-1.46,0.12
97,-9.93,0.43,3.57,0.03,-1.95,0.29
208.02,-3.62,-2.24,3.88,-1.1,-2.61,0.34
208.07,-3.74,-2.51,2.9,-0.65,-1.46,0.25
208.13,-3.42,-1.69,3.84,-0.32,-0.05,0.64
208.18,-4.48,-0.47,7.14,-0.75,1.43,0.13
0.24,-11.9,-0.98,6.83,-0.61,1.88,-0.44
208.29,-15.43,-5.18,12.67,0.36,-0.71,0.24
208.34,-5.74,-4.12,2.71,0.39,-2.59,0.04
208.4,-13.86,-0.75,2.55,0.07,1.39,-0.97
208.45,-5.38,-5.06,2.55,-0.07,0.09,0.08
51,-8.4,-0.67,3.14,0.67,1.94,-0.1
208.56,-6.68,-2.59,1.29,0.91,1.45,-0.38
208.61,-7.58,0.31,1.14,0.66,1.26,-0.6
208.67,-6.33,-1.26,2.31,0.54,1.14,-0.53
208.72,-8.44,-0.94,1.37,0.57,1.36,-0.96
78,-10.76,-2.12,2.2,0.94,0.63,-1.03
208.83,-12.56,1.18,2.98,0.51,0.17,0
208.88,-14.8,-1.61,-0.55,-0.13,-0.82,0.95
208.94,-14.33,-10,3.73,-1.3,-2.2,1.74
208.99,-11.11,-4.43,0.24,1.18,-1.71,0.56
5,-9.27,2.16,3.49,0.23,-1.4,0.94
209.1,-8.17,-1.73,3.65,-0.92,-2.07,0.9
209.15,-5.11,-2.63,3.69,-1.07,-1.59,0.61
209.21,-3.34,-1.65,3.92,-0.39,-0.46,0.49
209.26,-4.21,-0.78,6.12,-0.66,0.83,0.19
209.32,-6.91,0.43,6.16,-0.61,1.71,-0.06
209.37,-16.41,-2.31,3.8,-1.7,0.13,0.08
209.42,-5.7,-4.28,10.47,-0.81,-1.12,0.03
209.48,-12.56,-3.61,4.98,-0.51,-0.35,-0.05
209.53,-10.6,-0.67,3.53,0.39,0.88,-0.5
0.59,-2.87,-2.16,3.45,0.09,0.15,-0.02
209.64,-12.09,-2.39,2.75,1.15,2.33,-0.02
209.69,-8.05,-0.9,1.14,1.32,1.47,-0.08
209.75,-6.91,-0.47,1.53,1.03,1.3,-0.64
209.8,-8.25,-0.2,1.45,1.03,1.38,-0.62
209.86,-7.35,-1.14,1.73,0.76,1.25,-0.7
209.91,-9.74,-1.22,1.96,0.73,1.14,-0.8
209.96,-11.07,-0.04,2.51,0.94,0.56,-0.83
210.02,-11.39,1.41,2.63,0.57,0.19,-0.23
210.07,-15.03,-1.41,-0.24,-0.12,-0.69,0.72
210.13,-13.7,-7.22,4.16,-1.04,-2.2,1.48
210.18,-12.21,-5.26,0.59,0.16,-1.85,0.45
210.23,-8.72,0.51,3.88,-0.02,-1.84,0.73
210.29,-8.91,-2.94,2.28,-0.82,-2.24,0.6
0.34,-4.72,-2.75,3.77,-0.93,-1.74,0.52
210.4,-4.05,-1.41,3.8,-0.48,-1.11,0.58
210.45,-2.83,-0.31,4.55,-0.72,0.36,0.4
210.5,-4.4,-0.67,6.04,-0.35,1.7,0.09
210.56,-15.62,-1.53,2.51,-0.72,0.58,0.37
210.61,-10.09,-0.63,8.98,-0.37,-0.36,0.16
210.67,-13.27,-8.43,0.12,-0.65,-1.58,0.02
210.72,-12.84,1.33,3.61,-0.58,-0.09,-0.31
210.77,-9.11,-4.2,3.3,0.28,1.36,0.49
210.83,-8.68,-2.39,2.35,0.67,1.32,0.03
210.88,-9.11,0.63,1.92,0.35,0.92,-0.13
210.94,-8.21,-2.75,2.79,-0.26,0.93,-0.15
210.99,-8.4,-0.98,2.98,0.58,0.68,-0.09
211.04,-9.42,-0.82,2.16,0.35,0.68,-0.3
211.1,-8.05,-4.31,3.61,0.31,0.17,-0.22
211.15,-10.33,-1.49,1.14,0.8,0.38,-0.21
0.21,-10.29,-1.37,2.16,0.2,0.42,-0.05
211.26,-8.76,-2.04,2.55,-0.27,0.41,-0.14
211.31,-9.07,-2.16,1.65,-0.12,0.39,-0.14
211.37,-9.42,-2.86,1.29,-0.01,0.28,-0.11
211.42,-9.93,-1.53,2.71,0.11,0.13,-0.18
211.48,-9.35,-1.84,2.16,0.05,0.03,-0.1
