NAME: ,walk_113_4_1.csv,,,,,
170.51,-7.31,4.16,1.57,0.82,-0.21,-0.37
170.57,-8.01,-4.55,2.39,0.11,1.45,0.31
170.62,-5.85,-1.61,1.73,0.8,1.24,0
170.67,-7.66,-0.24,0.27,0.77,1.04,-0.45
170.73,-7.42,-0.55,2.39,0.34,1.09,-0.6
170.78,-6.91,-1.02,1.61,0.24,1.52,-0.72
170.84,-9.54,-2.47,1.49,0.47,0.98,-0.83
170.89,-10.84,-0.55,0.78,0.68,0.34,-0.52
170.94,-16.37,-0.35,2.59,0.29,0.13,0.33
171,-13.15,-2.63,-1.02,-0.43,-1.33,0.84
171.05,-14.41,-9.06,2.86,-0.86,-2.34,1.44
171.1,-9.42,2.24,0.43,0.6,-1.01,0.62
171.16,-7.46,-1.92,3.69,-0.28,-2.19,0.44
171.21,-3.58,-0.86,3.73,-0.99,-1.99,0.31
171.27,-3.27,-2.16,3.41,-0.63,-1.19,0.3
171.32,-4.4,-1.26,3.84,-0.37,0.43,0.71
171.37,-5.23,-0.24,6.98,-0.34,1.61,-0.14
171.43,-11.07,-1.37,6.71,-0.32,1.38,-0.2
171.48,-14.05,-3.26,17.14,-0.39,0,-0.14
171.54,-6.99,-6.39,2.51,0.71,-1.92,0.03
171.59,-12.76,2.2,2.35,0.27,0.47,-0.79
171.65,-5.03,-5.49,3.26,-0.28,1.27,-0.28
171.7,-7.15,0.2,1.18,0.95,1.61,0.11
171.75,-7.5,-0.55,-0.51,0.39,1.19,-0.34
171.81,-7.31,-1.41,2.71,0.09,1.28,-0.52
171.86,-8.88,-0.9,1.33,0.35,1.32,-0.72
171.92,-8.72,-2.08,1.14,0.41,0.73,-0.71
171.97,-10.76,-1.69,0.27,0.57,0.32,-0.41
172.02,-14.76,0,1.77,0.6,0.13,-0.03
172.08,-13.78,-0.98,0.08,0.31,-0.86,0.36
0.13,-11.97,-6.2,3.65,-0.79,-2.22,1.41
172.19,-11.5,-0.59,0.55,0.09,-1.17,0.56
172.24,-9.58,-0.75,3.84,-0.29,-2.09,0.58
172.29,-5.34,-1.61,3.73,-0.93,-1.76,0.6
172.35,-4.64,-2.24,3.41,-1.22,-1.4,0.49
172.4,-4.6,-2.16,3.61,-0.65,-0.32,0.77
172.46,-3.78,-1.1,5.26,-0.67,0.71,0.44
172.51,-6.72,-1.1,6.12,-0.3,1.97,-0.3
172.56,-19.51,-2.04,1.88,-0.25,-0.15,0.09
172.62,-14.48,-1.18,3.45,-0.43,0.03,0.11
172.67,-13.39,-9.14,-0.2,1.2,0.37,-0.54
172.73,-5.31,0.94,2.39,0.11,-0.27,0.19
172.78,-9.97,-4.94,1.88,1.01,1.93,-0.13
172.83,-7.03,0.24,1.49,1.23,1.2,0.08
172.89,-6.44,-0.75,0.94,0.59,0.97,-0.39
172.94,-8.91,-1.33,1.88,0.67,1.36,-0.53
173,-9.03,-0.82,1.65,0.66,1.17,-0.59
173.05,-9.03,-1.06,1.57,0.63,0.85,-0.79
173.1,-11.62,-0.31,1.1,0.74,0.3,-0.59
173.16,-15.27,-0.94,3.57,0.5,0.02,0.01
173.21,-13.27,-2.35,-0.82,0.18,-1,0.71
173.27,-13.15,-7.14,4.55,-0.54,-2.35,1.46
173.32,-10.17,-0.71,-0.59,0.91,-1.46,0.44
173.37,-8.6,0.39,5.1,-0.08,-2,0.6
173.43,-5.7,-2.59,2.86,-1.19,-1.66,0.74
173.48,-4.48,-2.43,3.26,-0.99,-1.29,0.48
173.54,-4.09,-1.06,3.61,-0.43,-0.13,0.54
173.59,-4.99,-0.04,5.65,-0.48,1.15,0.12
173.64,-9.7,-0.94,4.59,-0.4,1.66,-0.24
173.7,-14.05,-2.12,13.96,-0.74,-0.74,-0.02
173.75,-5.07,0.27,5.49,0.04,-2.42,0.41
173.81,-19.51,-2.67,0.04,-0.69,1.91,-1.03
173.86,-3.03,-1.45,2.59,-0.53,-1.16,0.22
173.91,-10.76,-2.71,3.88,-0.48,1.55,0.3
173.97,-8.48,-1.06,2.71,0.35,1.09,0.03
174.02,-8.09,-1.29,3.22,-0.35,0.98,-0.3
174.08,-7.15,-1.77,2.51,-0.28,0.81,-0.46
174.13,-9.11,0.24,1.69,-0.41,0.67,-0.53
174.18,-10.17,-0.2,1.92,-0.36,0.26,-0.49
174.24,-9.11,-2.63,1.45,-0.76,-0.08,-0.12
174.29,-14.88,2.67,2.51,-0.66,-0.42,0
174.35,-12.33,-2.63,-2.71,-1.67,-2.02,0.64
174.4,-13.66,-6.08,2.67,-1.3,-3.09,1.58
174.45,-11.27,1.84,2.31,-1.51,-1.67,1.11
174.51,-8.25,-1.69,4.04,-2.03,-1.5,1.96
174.56,-7.27,0.08,3.61,-3.35,-1.53,1.78
174.62,-8.25,-1.73,3.57,-3.18,-1.54,1.48
174.67,-7.42,-1.61,1.88,-2.39,-0.57,2.32
174.72,-5.82,-3.41,3.84,-2.62,1.03,1.64
174.78,-9.23,-0.94,2.9,-1.75,0.53,0.88
174.83,-7.78,-2.43,5.3,-1.18,0.56,0.57
174.89,-14.05,-2.47,7.41,-0.84,0.38,0.23
174.94,-9.23,3.06,7.81,-0.01,-1.33,0.8
174.99,-12.48,-2.39,0.94,-0.72,1.15,-0.24
175.05,-4.76,-1.69,4.2,-1.55,0.34,0.38
175.1,-12.29,-2.55,0.35,-1.7,-0.94,-0.65
175.16,-7.66,-1.69,3.45,-1.41,0.97,0.53
175.21,-8.52,0.04,2.08,-1.57,0.8,0.66
175.26,-9.19,-2.79,2.2,-1.88,0.62,0.02
175.32,-7.97,-2.24,1.14,-1.18,0.8,-0.05
175.37,-9.7,-0.59,0.86,-1.15,0.99,-0.36
0.43,-12.37,-3.8,2.82,-0.45,0.25,-0.3
175.48,-12.88,0.78,-0.75,-0.04,-0.45,-0.27
175.54,-13.82,-2.94,-1.02,-1.08,-1.8,0.43
175.59,-11.9,-2.71,1.45,-1.56,-2.59,1.15
175.64,-10.56,1.18,0.39,-1.2,-1.59,0.63
0.7,-9.74,-3.1,2.86,-1.52,-2.2,0.89
175.75,-6.99,-0.75,2.79,-1.85,-1.94,0.94
175.8,-6.56,-1.02,3.02,-2.25,-1.68,1.12
175.86,-6.01,-1.8,1.73,-1.78,-1.05,1.79
175.91,-4.29,-3.96,3.96,-1.84,0.08,1.24
175.97,-7.15,-1.14,6.55,-1.16,1.37,0.34
176.02,-15.74,-1.49,3.45,-1.06,0.23,0.41
176.07,-9.5,-1.77,9.1,-0.39,-0.08,0.78
176.13,-11.23,-6.55,-0.9,0.67,-0.18,0.46
176.18,-7.07,-0.94,5.41,-1.37,-0.65,-0.35
176.24,-9.78,-6.08,1.88,0.76,1.66,0.15
176.29,-6.29,0.59,1.29,0.49,1.04,0.15
176.35,-6.44,-1.06,1.96,-0.12,1.24,-0.02
176.4,-7.5,-3.1,2.28,-0.35,1.36,-0.25
176.45,-8.91,-1.14,1.18,0.26,1.34,-0.3
176.51,-8.95,-1.88,1.84,0.33,0.99,-0.66
176.56,-11.86,1.96,-0.16,0.77,0.56,-0.57
176.62,-18.37,-1.96,2.28,0.01,0.11,0.37
176.67,-14.45,-1.84,0.2,-0.33,-1.24,0.91
176.72,-12.01,-8.36,3.37,-0.93,-2.3,1.27
176.78,-9.62,-0.12,0.39,0.32,-1.22,0.57
176.83,-9.11,-1.53,2.9,0.09,-2,0.61
176.88,-4.17,-1.45,3.26,-0.75,-1.93,0.43
176.94,-3.15,-2.43,2.98,-0.66,-0.94,0.33
99,-4.72,-1.84,3.22,-0.12,-0.16,0.52
177.05,-4.6,-0.63,5.41,-0.23,0.93,0.16
177.1,-9.86,0.2,7.77,-0.2,1.48,-0.16
177.15,-15.7,-0.31,9.89,-0.25,-0.36,-0.04
177.21,-8.76,-6.59,1.84,0.38,-1.49,0.43
177.26,-15.03,-3.45,3.57,0.37,1.98,-0.75
177.32,-2.52,-0.51,2.67,0.02,-0.34,0.19
177.37,-9.93,-1.49,3.14,0.48,2.84,0.11
177.43,-6.05,-1.53,0.82,0.55,1.46,-0.06
177.48,-6.68,-0.39,1.61,0.26,1.16,-0.51
177.53,-7.27,-2.82,1.26,0.34,1.26,-0.55
177.59,-8.4,-1.61,1.45,0.68,1.47,-0.86
177.64,-10.68,-1.06,2.16,1.26,0.5,-0.9
177.7,-10.68,2.39,3.14,0.86,0.11,-0.22
177.75,-16.09,-1.88,-2.51,0.04,-0.04,0.75
177.8,-14.01,-4.39,1.88,-0.7,-1.7,1.27
0.86,-12.64,-6.86,1.06,0.34,-1.5,0.39
177.91,-9.66,1.02,3.73,1.1,-1.53,0.42
177.96,-6.76,-0.51,2.82,-0.41,-1.94,0.37
178.02,-3.23,-2.28,2.43,-0.82,-1.64,0.32
178.07,-2.99,-3.18,3.41,0.05,-0.35,0.29
178.13,-3.3,-0.86,5.14,0.29,0.93,0.19
178.18,-8.8,0.39,6.28,0.03,1.54,-0.44
178.24,-18.64,-0.08,6.71,-0.42,-0.38,-0.02
178.29,-7.46,-3.02,1.18,0.32,-1.55,0.72
178.34,-17.94,-8.36,2.86,0.2,1.75,-1.33
178.4,-2.52,-0.31,3.18,0.46,-0.25,0.31
178.45,-11.58,-3.65,1.06,0.95,2.86,0.07
178.51,-6.56,-0.51,0.27,1.26,1.63,0.18
178.56,-7.66,-1.41,-0.2,0.88,1.27,-0.68
178.61,-8.21,-1.77,1.1,1.15,1.06,-0.79
178.67,-8.25,-0.71,1.22,1.02,1.33,-0.9
178.72,-10.25,-0.35,1.8,1.13,0.83,-0.89
178.77,-10.17,-1.33,1.73,0.45,0.13,-0.33
178.83,-16.41,-2,-1.49,0.13,-0.33,0.5
88,-13.19,-4.71,3.65,-0.73,-2.17,1.55
178.94,-13.15,-2.71,-0.55,1.44,-1.52,0.09
178.99,-8.17,2.71,4.24,0.44,-2.16,0.19
179.04,-6.09,-3.22,3.1,-0.9,-2.1,0.47
179.1,-3.34,-2.98,3.18,-0.41,-1.19,0.33
179.15,-3.15,-1.88,3.77,-0.22,-0.47,0.35
179.21,-4.32,0.47,5.77,-0.55,0.71,0.34
179.26,-7.19,-0.55,5.33,-0.52,1.66,-0.33
179.32,-19.43,-1.88,3.37,-0.23,0,0.09
179.37,-11.82,1.41,1.65,-0.4,-0.72,0.29
179.42,-15.35,-7.22,-0.35,0.59,1.63,-0.72
179.48,-7.66,1.53,2.98,-0.12,0.13,0.21
179.53,-9.31,-6.67,2.31,0.54,1.82,-0.08
179.59,-7.31,-0.04,1.18,1.02,1.46,0.12
179.64,-5.78,-0.86,0.98,0.55,1.13,-0.42
179.69,-8.29,-1.1,2,0.42,1.47,-0.54
179.75,-8.99,-1.41,1.53,0.4,1.3,-0.76
179.8,-10.33,-2.28,1.61,0.77,0.67,-0.78
179.85,-10.76,-0.04,1.53,0.63,0.1,-0.31
179.91,-16.33,-1.18,1.1,0.09,-0.07,0.21
179.96,-12.72,-2.9,-0.71,-0.28,-1.82,0.8
0.02,-14.21,-7.69,1.77,-0.47,-2.25,1.09
180.07,-9.35,3.69,1.33,0.61,-1.12,0.57
180.12,-7.19,-2.55,3.18,-0.75,-2.04,0.42
180.18,-3.3,-2.04,4.24,-0.94,-1.84,0.48
180.23,-4.09,-1.8,3.57,-0.72,-1.07,0.54
180.29,-4.4,-1.29,5.06,-0.54,0.45,0.66
180.34,-6.01,-0.16,6.51,-0.38,1.65,-0.24
180.4,-13.39,-2.82,2.94,-0.62,1.1,0.13
180.45,-15.9,-4.43,5.77,-0.36,0.08,-0.28
180.5,-10.95,-8.71,0.39,1.01,-0.06,-0.5
180.56,-8.91,4.08,0.47,0.62,-0.14,-0.41
180.61,-8.4,-6.55,3.18,-0.69,1.13,-0.09
180.66,-6.91,-1.77,1.29,0.91,1.26,0.12
180.72,-6.95,0.08,0.59,0.73,1.13,-0.08
180.77,-7.58,-1.22,2.51,0.27,1.14,-0.51
180.83,-8.29,-0.71,1.92,0.26,1.38,-0.62
180.88,-9.82,-1.61,2.16,0.38,0.9,-0.72
180.93,-11.66,-1.14,1.88,0.69,0.28,-0.6
180.99,-12.29,0.08,2.55,0.45,-0.07,-0.12
4,-13.11,-2.39,0.27,0.06,-0.87,0.51
0.1,-11.23,-4.63,2.67,-0.66,-2.23,1.05
181.15,-12.72,-2.79,1.26,0.09,-1.67,0.59
181.21,-9.5,-0.78,4.04,-0.47,-2.14,0.44
181.26,-6.91,-3.53,3.57,-0.72,-1.78,0.57
181.31,-5.5,-1.29,3.57,-0.96,-1.31,0.48
181.37,-4.91,-1.33,3.8,-0.69,-0.52,0.71
181.42,-4.01,-0.94,4.63,-0.88,0.43,0.58
181.48,-4.99,-0.78,5.61,-0.39,1.73,-0.03
181.53,-18.09,-2.43,0.51,-0.78,0.74,0.1
181.58,-13.66,-3.22,4.75,-0.01,-0.45,0.27
181.64,-9.31,-7.77,0.51,0.13,-1.28,0.03
181.69,-12.21,0.39,1.29,-0.91,-1,-0.39
181.74,-9.58,-5.92,4.31,0.52,0.95,0.4
181.8,-9.86,-2.39,2.04,1.01,1.23,-0.25
181.85,-8.29,-0.31,3.8,0.2,1.22,-0.29
0.91,-7.86,-1.18,3.8,-0.19,1.1,-0.04
181.96,-9.07,0.35,2.31,-0.25,0.8,-0.18
182.01,-8.21,-1.96,3.22,-0.56,0.65,-0.38
182.07,-9.19,-2.43,3.3,-0.03,0.53,-0.37
182.12,-9.31,-0.9,2.86,0.23,0.25,-0.34
182.18,-9.39,-0.71,2.08,0.17,0.19,-0.33
182.23,-9.5,-1.73,2.16,0.18,0.4,-0.18
182.29,-9.15,-0.98,0.55,0.11,0.07,0.31
182.34,-11.39,-4.75,2.04,-0.21,-0.46,0.58
182.39,-9.86,-4.39,1.92,-0.12,-0.94,0.05
182.45,-9.23,-3.14,3.45,0.19,-0.7,0.27
182.5,-8.72,-3.84,3.53,0.07,-0.94,-0.03
182.55,-7.42,-3.3,4.86,0.33,-0.3,-0.06
182.61,-8.17,-1.92,4.9,0.25,0.22,0.31
182.66,-6.91,-0.55,2.43,0.29,0.43,0.42
182.72,-8.05,-1.49,3.1,0.36,0.79,0.3
182.77,-12.33,-0.82,0.9,0.49,0.75,0.09
182.82,-9.31,-3.92,3.3,-0.01,-0.16,-0.54
182.88,-7.27,-1.69,1.92,0.33,0.25,-0.19
182.93,-10.05,-0.12,2.51,0,0.56,-0.12
0.99,-9.66,-2.59,1.96,-0.17,0.27,-0.17
183.04,-9.39,-2.04,1.96,-0.04,0.11,-0.11
183.1,-9.62,-1.73,2.16,-0.05,0.11,-0.1
183.15,-9.54,-2.04,2.08,-0.03,0.06,-0.05
0.2,-9.62,-2.08,1.96,-0.07,0.05,-0.07
183.26,-9.39,-1.96,2.28,-0.05,0,-0.09
