NAME: ,run_113_3_1.csv,,,,,
272.83,-8.09,-1.84,11.69,-0.97,2.91,-1.46
272.89,-19.07,1.29,2.9,0.2,3.32,-0.58
272.94,-3.11,0.75,6.98,-0.41,1.61,-0.35
272.99,0.42,3.3,0.27,-0.21,-0.52,0.03
273.05,-3.11,-0.59,1.88,-0.74,-1.06,1.13
273.1,-8.64,-3.02,-1.84,-0.94,-2.34,0.76
273.16,-19.47,-20,4.31,-0.63,-3.64,1.04
273.21,-18.68,12.55,12.43,0.18,-2.63,0.73
273.26,-16.45,-4.2,7.45,-1.68,-2.72,-0.52
273.32,0.81,0.04,0.47,-0.49,-0.5,0.17
273.37,4.3,-3.3,-4.16,1.16,0.5,0.48
273.43,6.42,-1.77,1.1,-0.16,0.57,-1.26
273.48,-7.23,-1.1,6.12,0.91,3.13,-0.05
273.53,-19.51,-14,-3.37,1.67,-0.43,1.28
273.59,-2.64,5.33,-20.01,1.75,-0.9,0.31
273.64,-19.51,5.49,10.47,-0.85,1.83,-0.46
273.7,-6.25,5.45,7.06,1.54,2.36,-0.17
273.75,-15.35,-2.79,1.77,-0.44,0.65,-1
273.8,-4.21,-4.31,-0.75,0.37,0.31,-0.91
273.86,-0.6,0.98,0.94,0.04,-0.85,-0.11
273.91,-1.23,-2.75,-5.18,-0.82,-1.64,0.59
273.97,-19.51,-1.96,9.61,-2.65,-1.94,2.94
274.02,-19.51,-20,5.06,0.38,-2.56,-0.24
274.07,-13.43,11.61,7.57,0.26,-2.49,0.3
274.13,-12.33,-8.43,8.47,-1.78,-2.28,-0.72
274.18,2.74,-0.2,5.14,-0.18,1.38,0.13
274.24,-1.58,-0.51,-2.28,0.47,0.94,0.12
274.29,-3.93,-3.49,0.2,-0.95,-0.12,-0.46
274.34,-4.25,-2.94,0.31,0.4,-0.36,0.72
274.47,-2.91,-1.29,6.28,-1.07,0,0.39
2,-10.13,-8.16,6.79,-0.18,2.47,-0.74
274.58,-9.23,3.33,3.33,-1.41,1.46,-0.44
274.63,-8.17,-1.02,2.67,-0.61,0.91,-0.12
274.68,-4.52,1.96,-2.16,-1.36,0.05,-0.3
274.74,-2.64,-3.84,-2.9,-1.95,-1.47,-0.35
9,-16.88,-3.22,4.28,-1.3,-1.36,0.47
274.85,-12.33,-13,4.28,-0.5,-1.88,1.7
274.9,-8.91,11.02,5.84,-1.29,-1.84,1.3
274.95,-18.37,-2.47,6.94,-2.68,-2.2,0.87
275.01,-5.46,1.41,5.61,-2.99,-0.98,2.41
275.06,-9.39,0.67,2.2,-3.09,0.7,1.42
275.12,-4.8,-1.22,-0.75,-3.29,-1.14,1.22
275.17,-5.74,-2.82,2.94,-2.28,0.2,0.8
275.22,-7.07,-1.61,2.12,-1.63,0.39,1.01
275.28,-3.3,0.71,5.18,-1.3,-0.31,1.6
275.33,-19.51,-12,-8.98,-2.31,2.9,-0.94
275.39,2.93,-0.24,6.94,-1.87,-1.88,0.65
275.44,-16.56,1.69,3.3,-0.65,-0.13,0.83
275.49,-7.38,-3.84,5.61,-1.19,0.03,0.71
275.55,-11.74,-2.12,5.02,-1.15,0.43,0.44
275.6,-9.7,-1.77,4.47,-0.89,0.15,0.49
275.66,-8.91,-1.84,3.8,-0.78,0.76,0.03
275.71,-8.84,0.31,4.2,-0.61,1.02,-0.12
275.76,-9.66,-0.59,4.59,-0.51,1.37,-0.22
275.82,-12.41,0.47,2.59,-0.71,1.39,-0.22
7,-10.8,-0.12,-0.12,-1.19,0.25,-0.52
275.93,-6.44,-2.04,3.57,-2.33,-1.11,0.53
275.98,-10.4,0.98,-0.27,-1.99,-2.1,0.97
276.03,-10.8,-2.71,2.31,-2.55,-1.78,1.2
276.09,-17.43,-4,3.77,-1.32,-2.58,1.13
276.14,-19.43,3.14,10.08,-2.02,-3.08,0.96
276.2,-12.76,-3.14,6.75,-2.61,-2.33,1
276.25,-2.48,-5.02,4.59,-1.07,-0.68,0.64
276.3,0.62,-2.35,-1.1,0.43,0.81,0.79
276.36,4.46,-0.55,0.31,-0.37,0.05,-0.33
276.41,-4.72,-0.67,2.16,0.55,2.19,0.01
276.47,-19.47,-14,6.9,1.12,-1.18,0.53
276.52,0.23,4.28,4.75,0.62,-2.33,-0.41
276.58,-19.51,-10,2.55,0.42,3.37,-0.69
276.63,-9.82,3.22,2.51,1.01,3.29,-0.08
276.68,-17.74,-0.04,-1.65,0.07,2.79,-0.04
276.74,-8.99,-2.04,3.96,0.11,1.95,-0.83
276.79,-1.93,2.28,2,-0.08,-0.23,-0.48
276.85,-2.01,2.31,1.61,-0.53,-0.8,1.32
276.9,-11.78,-0.55,-0.67,-2.34,-1.92,1.29
276.95,-19.51,-12,0.2,-0.63,-2.56,0.62
277.01,-16.25,-0.2,10.24,0.66,-2.88,0.32
277.06,-19.51,-2.71,7.18,-1.54,-1.99,-0.69
277.11,-3.78,1.29,7.18,-0.74,-1.6,-0.14
277.17,1.32,-2.2,0.35,1.01,0.41,0.27
277.22,6.34,-4.9,-0.63,-0.02,-0.64,-0.42
277.28,-2.32,-0.27,2.94,0.4,2.79,-0.51
277.33,-19.51,-11,-0.08,2.16,-0.72,1.17
277.39,7.8,4.51,0.12,0.24,-3.24,-0.96
277.44,-19.51,-3.69,6.83,-0.93,3.07,-0.42
277.49,-8.8,4.98,2.43,1.47,3.27,-0.8
5,-15.54,-1.33,0.98,-0.15,1.97,-0.98
277.6,-1.7,-3.1,2.75,0.14,0.64,-0.83
277.65,-1.34,3.14,0.08,0,-0.28,-0.28
277.71,0.81,-1.53,2.08,-0.6,-0.99,0.79
277.76,-14.72,-3.8,3.33,-1.4,-1.64,1.36
2,-18.76,-8.28,-0.27,0.3,-1.35,0.81
277.87,-17.31,3.49,9.34,0.45,-2.21,0.27
277.92,-16.01,-6.55,7.96,-1.45,-1.97,-0.79
277.98,-3.66,-0.67,5.65,-0.23,-0.27,0.29
278.03,0.89,-0.86,0,0.32,0.22,-0.03
9,6.74,-1.8,-0.71,-0.16,-0.48,-0.42
278.14,-8.17,-1.26,1.65,1.33,1.29,0.18
278.2,-19.51,-5.77,-4.9,-0.49,1.66,-1.39
278.25,-14.84,9.1,10.16,2.12,1.86,0.15
278.3,-10.48,-7.1,11.26,-0.16,2.61,-1.09
278.36,-15.07,4.12,2.2,0.49,3.35,-0.65
278.41,-7.89,-3.84,7.34,-0.46,-0.89,-0.45
278.46,0.11,5.26,1.88,0.34,-0.05,-0.52
278.52,-1.38,-2.67,0.55,-0.9,-0.6,0.44
278.57,-6.76,-0.55,-4.08,-0.26,-1.49,0.94
3,-19.51,-15,-3.57,-0.44,-1.82,1.02
278.68,-14.56,8.2,8.71,0.81,-2.44,0.58
278.73,-19.19,-5.26,7.57,-1.71,-2.18,-0.08
278.79,-3.11,-2.39,6.51,-0.14,-1.41,0.18
278.84,-0.76,0.55,-0.12,0.6,0.35,-0.22
278.9,7.36,-1.96,1.65,0.3,-0.3,-0.19
278.95,-10.37,-2.12,3.1,0.51,1.82,-0.3
279.01,-19.51,-5.77,0.67,0.39,-1.24,0.28
279.06,1.76,6.43,5.57,2.18,-0.5,-0.18
279.11,-19.51,-15,6.71,-1.41,2.88,-1.39
279.17,-12.17,6.16,2.51,0.43,3.51,-0.44
279.22,-15.23,-1.61,-1.8,-0.82,2.01,-0.33
279.27,-4.56,-1.37,1.61,0.28,0.43,-0.25
279.33,-0.52,-0.39,1.49,0.33,-0.59,-0.57
279.38,0.07,-3.22,-2.24,-0.26,-1.34,0.56
279.44,-19.51,-4.28,2.86,-0.69,-1.87,0.97
279.49,-16.25,-9.22,-0.16,0.09,-1.8,0.92
279.55,-10.6,3.02,7.18,0.63,-2.15,1.15
279.6,-13.27,-6.2,7.14,-1.32,-2.01,-0.05
279.65,-3.78,0,7.26,0.06,-1.16,0.5
279.71,0.97,1.14,3.88,0.13,1.69,0.01
279.76,-0.17,-2.47,2.35,0.41,0.23,0.42
279.82,-5.19,-1.29,5.1,-0.04,0.22,0.35
279.87,-19.51,-20,14.16,-2.57,-1.5,-1.19
279.92,-14.09,8.36,6.83,-1.61,-0.5,0.48
98,-14.96,-9.49,6.24,-0.81,1.33,-1.11
280.03,-9.62,-0.27,4.67,1.09,1.7,-0.52
280.08,-7.42,-1.92,4.82,0.88,2.15,0.08
280.14,-7.62,1.8,2.39,0.94,1.17,-0.55
280.19,-6.91,-1.29,1.14,0.46,0.41,-0.67
5,-8.4,-2.75,2.75,0.13,0.2,-0.33
280.3,-10.68,-1.06,2.43,0.09,0.3,-0.15
280.36,-9.54,-2.2,3.06,0.04,0.21,-0.12
280.41,-8.33,-2.94,2.59,0.39,0.28,-0.31
280.46,-8.84,-1.26,3.02,0.5,0.39,-0.36
2,-9.7,-1.22,2.86,0.38,0.33,-0.3
280.57,-9.42,-1.18,3.45,0.29,0.3,-0.18
280.62,-9.19,-1.37,3.22,0.16,0.24,-0.24
