NAME: ,run_113_2_1.csv,,,,,
253.53,-18.84,-1.02,1.92,-0.41,2.05,-0.29
253.58,-2.52,0.51,1.69,0.2,0.44,-0.29
253.64,-1.93,-0.43,0.08,-0.83,-0.38,-0.08
253.69,-1.54,-1.02,1.37,-0.88,-1.58,1.04
253.74,-14.48,-0.82,4.71,-1.16,-1.92,0.48
253.8,-19.51,-16,7.85,-1.05,-2.24,0.67
0.85,-14.96,8.51,12.12,-0.26,-1.94,0.23
253.91,-11.11,-6.32,6.35,-1.18,-1.48,-0.66
253.96,-3.66,0.27,-1.96,-0.29,0.2,0.48
254.01,5.01,-4.12,-0.75,0.32,0.31,0.15
254.07,1.17,-1.22,0.86,0.66,2.29,-0.63
254.12,-17.78,-5.37,1.57,0.57,0,0.49
254.18,13.37,-2.51,1.84,-1.62,2.09,-2.36
254.23,-18.41,10.2,7.41,0.15,3.2,0.66
254.34,-19.51,-1.88,0.63,0.28,2.54,-0.57
254.39,1.09,0,1.57,0.49,0.87,-0.83
254.45,-2.56,2.16,0.47,0.06,-0.7,-0.18
254.5,0.3,-2.31,0.31,-0.72,-1.4,0.64
254.55,-11.27,-3.73,-0.2,-1.22,-1.81,0.94
254.61,-19.51,-18,6.2,-1.06,-2.12,0.85
254.66,-8.52,6.2,11.41,0.92,-3.8,0.64
254.72,-11.7,-4.86,8.08,-1.85,-1.59,-0.78
254.77,-3.58,-1.1,3.61,0.25,-0.22,0.13
254.82,1.44,-0.55,-1.18,0.4,1.05,-0.1
254.88,-0.52,-1.69,-0.04,-0.11,-0.47,0
254.93,-13.5,-7.14,-0.51,0.18,0.73,0.8
254.99,-19.51,-11,-5.53,-0.6,1.9,-1.03
255.04,-6.52,4.79,6.08,0.25,1.28,0.45
255.09,-11.5,-1.18,10.47,1.09,2.5,-0.25
255.15,-14.45,1.88,1.84,-0.96,2.05,-0.48
0,-8.4,-1.06,3.77,-1.18,-0.17,-0.23
255.26,-1.74,-3.14,-1.14,-1.31,-0.81,-0.39
255.31,-3.81,0.35,-3.69,-0.52,-1.57,-0.1
255.36,-19.51,-1.26,3.06,-0.44,-1.66,1.19
255.42,-13.82,0.16,6.39,-0.32,-2.81,1.87
255.47,-7.03,2.71,6.67,-2.81,-1.3,1.46
255.53,-15.54,-2.2,4,-2.13,-0.79,0.27
255.58,1.13,-0.55,6.08,-3.03,0.49,1.02
0.63,-11.42,2.16,-4.94,-1.89,-0.31,1.38
255.69,-4.32,-0.78,7.14,-2.83,1.17,1.16
255.74,-19.51,3.69,1.26,-1.86,-2.58,0.55
255.8,-1.58,-12,10.32,-4.43,-2.29,0.94
255.85,-8.76,1.14,6.35,-0.39,-0.53,2.71
255.9,-6.87,-5.06,2.31,-3.79,0.34,0.89
0.96,-10.17,0.08,1.33,-2.92,1.12,1.22
256.01,-9.7,-2.9,1.96,-3.03,0.94,0.7
256.07,-6.6,-1.73,-0.04,-2.3,0.48,0.09
256.12,-9.86,-0.67,1.53,-1.34,0.84,0.35
256.17,-10.91,0.47,1.41,-1.33,0.66,0.26
256.23,-12.76,-0.59,2.24,-2,-0.45,-0.13
256.28,-11.27,-0.94,0.04,-1.88,-1.45,0.14
256.34,-8.4,-2.94,-0.24,-2.23,-2.45,0.16
256.39,-11.86,-4.08,2.9,-1.29,-1.7,0.78
256.44,-14.99,2.9,6.83,-1.13,-2.6,0.89
256.5,-17.47,0.2,9.22,-2.58,-3.35,0.94
256.55,-9.66,-4.9,9.02,-1.78,-2.08,0.36
256.61,-3.27,-3.1,2.79,-0.49,0.38,0.87
256.66,-1.15,-2.31,-0.98,-0.07,-0.22,0.39
256.71,1.83,-0.12,-0.2,0.24,-0.25,-0.38
256.77,-1.58,-0.78,1.73,1.49,2.11,0.46
256.82,-19.51,-4.35,1.92,1.22,-1.54,1.22
256.88,-3.19,-0.16,7.45,0.63,-0.2,0.1
256.93,-19.51,-4.24,7.81,-0.08,2.95,-0.31
256.98,-12.95,-0.43,4.39,0.36,3.1,-0.08
257.04,-14.68,-2,1.8,-0.47,1.91,-0.66
257.09,-10.13,-1.88,4.39,-0.21,1.33,-1.26
257.15,-1.66,5.14,1.92,-0.24,-0.53,-0.47
257.2,-3.27,1.57,-3.3,-0.55,-1.03,1.34
257.25,-13.7,-3.88,-0.86,-3.39,-1.93,1.3
257.31,-19.51,-4.94,-3.61,-1.09,-1.33,0.08
257.36,-19.51,-1.06,8.36,0.13,-2.74,0.51
257.42,-8.64,-2.59,6.35,-0.53,-1.29,-0.45
257.47,-3.66,-0.31,1.18,-0.11,-0.65,-0.07
257.52,2.93,-0.59,-1.53,0.87,-0.15,0.27
257.58,5.32,-0.9,-0.63,0.93,1.09,-0.45
257.63,-11.54,-3.84,1.84,0.88,1.99,0.55
257.69,-18.41,-18,-4.51,-0.87,-1.43,-0.71
257.74,-10.13,8.12,10.4,2.08,2.55,0.03
257.79,-19.51,-6.08,8.9,-0.29,3.74,-1.35
257.85,-16.96,2.82,1.8,-0.28,3.49,-0.5
257.9,-8.6,-3.92,3.57,-0.54,0.83,-0.36
257.96,-1.81,1.88,-1.45,-0.09,-0.73,-0.35
258.01,-1.27,1.06,1.92,0.01,-0.99,1.16
258.06,-9.66,0.39,0.55,-0.72,-1.75,0.91
258.12,-19.51,-15,3.49,-2.18,-2.48,0.7
258.17,-18.05,1.22,9.45,1.11,-3.31,0.6
258.23,-16.05,-0.86,7.85,-1.04,-1.72,-0.25
258.28,-2.13,-0.67,4.04,0.14,-0.8,0
258.33,4.5,-1.8,0.51,0.55,0.6,-0.03
258.39,4.46,-0.98,-0.31,0.45,-0.81,-0.44
258.44,-8.25,-0.67,3.18,1.03,2.02,-0.09
258.5,-19.51,-17,-6.32,0.97,-3.51,0.51
258.55,-2.09,12.12,11.65,4.24,-0.37,-0.62
258.6,-19.51,-7.81,5.77,-0.53,3.31,-1.93
258.66,-9.66,8.55,0,0.48,3.83,-0.13
258.71,-9.58,-7.26,9.18,-1.17,-0.25,-0.46
258.77,-1.23,1.18,-3.14,0.21,0.53,-1.04
258.82,-2.56,-3.41,1.69,-0.34,-0.6,0.49
258.87,-4.01,-0.31,-3.18,0.03,-1.57,0.57
258.93,-19.51,-13,-0.55,-2.09,-1.25,2.32
258.98,-14.17,2.51,7.61,1.65,-3.1,0.75
259.04,-18.33,5.06,7.37,-1.48,-1.21,0
259.09,-5.97,-5.49,5.84,-0.25,-1.53,-0.08
259.14,2.81,-0.59,-1.14,0.03,0.47,0.11
259.2,5.76,-2.35,0.12,0.43,0.11,-0.02
259.25,-7.97,-1.33,3.1,0.18,1.6,-0.29
259.31,-19.51,-5.06,-0.04,2.71,-0.33,1.37
259.36,6.78,10.87,5.57,4.14,-2.44,-0.01
259.41,-19.39,-1.57,7.69,-1.02,1.84,-0.28
259.47,-5.42,6.35,7.1,1.62,2.15,-0.5
259.52,-15.47,-1.22,0.43,-0.54,1.71,-0.88
259.58,-4.6,-0.82,1.65,0.63,0.7,-0.18
259.63,-1.27,3.69,-0.39,0.25,-0.55,-0.49
259.68,-1.5,-3.57,-0.75,-0.42,-1.44,0.46
259.74,-16.64,-5.69,0.98,-0.83,-1.79,1.21
259.79,-19.35,-12,1.26,-0.63,-1.8,1.3
259.85,-6.44,5.06,8.43,1.03,-3.16,1.25
259.9,-13.31,-0.51,6.24,-1.72,-1.94,0.28
259.95,-6.99,-3.65,6.51,-0.02,-1.08,0.14
260.01,-0.28,2.9,5.57,-0.18,1.99,0.3
260.06,-4.4,0.31,2.43,0.69,0.52,0.13
260.12,-7.11,-2.12,0.9,-0.36,-0.04,-0.34
260.17,-15.07,-11,-12,-0.12,0.19,0.98
260.22,-11.82,8.43,-1.49,2.73,-2.88,1.58
260.28,-9.78,-2.59,8.94,-1.97,-0.01,0.33
260.33,-12.56,-6.83,8.47,-0.31,0.96,-0.94
260.39,-9.27,-1.45,4.55,0.62,1.71,-0.26
260.44,-6.44,1.65,2.75,0.76,1.94,0.34
260.49,-7.78,0.24,1.88,0.51,0.88,-0.43
260.55,-7.78,-2.86,3.33,0.48,0.51,-0.74
260.6,-9.5,0.67,1.65,0.67,0.37,-0.43
260.66,-10.13,-2.86,1.92,-0.48,0.33,-0.07
260.71,-7.97,-2.31,2.08,-0.12,0.38,-0.07
260.76,-9.78,-2.2,1.92,0.38,0.15,-0.3
260.82,-9.7,-1.53,2.67,0.64,0.27,-0.24
260.87,-9.82,-0.63,1.88,0.72,0.24,-0.3
260.93,-9.58,-0.82,2.2,0.47,0.23,-0.21
260.98,-9.35,-0.71,2.43,0.34,0.17,-0.26
261.03,-9.42,-1.1,2.67,0.18,0.11,-0.2
