NAME: ,walk_113_3_1.csv,,,,,
137.86,-5.31,-2.55,3.53,-0.79,-1.93,0.51
137.92,-3.81,-2.16,2.94,-0.72,-1.26,0.51
137.97,-4.48,-0.59,2.82,-0.23,-0.28,0.81
138.03,-4.56,0.39,6.71,-0.97,1.06,0.03
138.08,-9.31,-2.51,8.16,-0.56,1.8,-0.43
138.13,-15.23,-1.73,11.22,0.2,-1.27,0.09
138.19,-7.66,-2.43,3.57,0.59,-1.62,0.46
0.24,-18.21,-4,2.04,-0.75,2.02,-1.07
138.3,-1.85,-4,2.12,-0.21,0.03,0.33
138.35,-12.41,-0.86,2.35,0.83,2.44,0.03
138.4,-7.58,0.31,-0.31,0.62,1.61,-0.17
138.46,-8.09,-2,0.12,0.38,0.95,-0.53
0.51,-6.72,-1.84,1.02,0.76,1.53,-0.57
138.57,-9.66,0.24,2.39,0.98,1.15,-1.01
62,-12.01,0.51,1.73,0.94,0.59,-0.89
138.67,-14.09,-0.24,1.53,0.37,0.4,-0.08
138.73,-13.35,-3.73,-2.59,0.29,-0.9,0.57
138.78,-14.64,-6.98,4.08,-0.58,-2.23,1.64
138.84,-11.97,2.08,-0.2,0.69,-1.14,0.4
138.89,-9.03,-1.57,4.86,-0.4,-2.36,0.22
138.94,-5.07,-2.94,3.57,-0.85,-2.16,0.53
139,-1.93,-2,3.41,-0.65,-1.4,0.35
139.05,-3.62,-0.71,3.26,-0.33,-0.38,0.82
139.11,-3.54,0.24,6.28,-0.85,0.97,0.12
139.16,-7.15,-2.35,6.12,-0.64,2.07,-0.44
139.21,-19.51,-2.08,7.41,-0.28,-0.53,0.15
139.27,-10.05,-8.24,0.78,0.4,-3.26,0.11
0.32,-10.76,-0.82,3.77,0.12,1.4,-0.99
139.38,-7.23,1.73,1.73,-0.02,0.87,0.26
43,-5.85,-2.24,3.18,0.37,1.56,0.09
139.48,-7.38,-1.29,0.9,0.72,1.27,-0.14
139.54,-7.11,-0.2,2.51,0.31,1.34,-0.47
139.59,-7.27,-2.31,1.1,0.21,1.3,-0.56
139.65,-9.03,-0.04,2.35,0.59,1.1,-0.78
139.7,-12.17,-0.63,0.67,0.95,0.34,-0.77
139.75,-12.92,0.24,1.96,0.65,-0.01,-0.09
139.81,-14.01,-4.08,-1.14,0.2,-0.95,0.78
86,-14.05,-6.43,4.86,-0.3,-2.19,1.34
139.92,-10.56,0.75,0.51,0.68,-1.42,0.3
139.97,-9.23,-0.71,3.96,-0.09,-1.86,0.48
140.02,-5.78,-1.57,3.18,-0.82,-1.95,0.51
140.08,-3.3,-2.35,3.14,-1.02,-1.47,0.36
0.13,-3.46,-2.12,3.41,-0.38,-0.41,0.59
140.19,-4.13,0,5.41,-0.53,0.95,0.29
140.24,-6.87,-0.63,6.55,-0.46,1.82,-0.33
140.29,-19.43,-2.71,8.39,-0.67,-0.51,0.06
140.35,-11.19,0.39,0.27,0.38,-0.95,0.09
140.4,-18.56,-9.92,0.31,0.04,1.29,-0.74
140.46,-4.44,2.39,3.37,0.61,-0.35,0.09
0.51,-8.72,-2.31,2.51,0.2,2.42,0.22
140.56,-7.15,-0.75,0.47,0.76,1.38,0.03
140.62,-6.48,-1.37,2.28,0.43,1.11,-0.31
140.67,-8.17,-1.45,1.69,0.54,1.3,-0.46
140.73,-8.95,-0.67,1.49,0.49,1.1,-0.67
140.78,-9.93,-2.63,1.06,0.57,0.78,-0.82
140.84,-10.25,-0.43,0.67,0.71,0.13,-0.53
140.89,-16.29,-0.43,2.16,0.15,0.08,0.22
140.94,-13.03,-2.28,-1.26,-0.11,-1.06,0.93
0,-13.5,-8.39,3.3,-0.36,-2.26,1.1
141.05,-8.52,1.53,1.22,0.62,-1.23,0.56
141.1,-8.8,-0.51,4.24,-0.35,-2.09,0.56
141.16,-3.85,-1.29,3.88,-1.13,-1.99,0.54
141.21,-4.87,-2.67,3.3,-0.86,-1.02,0.46
0.27,-4.05,-1.8,3.49,-0.31,-0.09,0.6
141.32,-3.74,-0.71,6.47,-0.34,1.27,0.05
141.37,-9.27,-1.69,6.79,0,2.06,-0.44
141.43,-16.29,-0.55,14.75,-0.15,-0.93,-0.17
141.48,-7.93,-6.75,5.3,0.13,-2.45,0.26
0.54,-13.39,-2.47,5.41,-0.83,0.7,-1.15
141.59,-3.42,-1.65,1.37,-0.35,0.36,0.44
141.65,-9.42,-2.31,2.51,0.3,2.17,0.07
141.7,-8.01,-1.49,0.71,0.95,1.04,-0.14
141.75,-6.44,-1.02,1.57,0.7,1.22,-0.48
141.81,-7.74,-1.37,1.77,0.54,1.46,-0.56
141.86,-9.54,-1.14,1.29,0.55,1.15,-0.77
141.91,-10.95,-2.12,1.84,0.74,0.7,-0.79
141.97,-10.8,0.59,0.43,0.58,0.01,-0.38
142.02,-15.47,-0.59,-0.75,-0.04,-0.18,0.39
0.08,-12.05,-2.9,1.37,-0.67,-1.98,1.14
142.13,-13.97,-8.79,1.88,0.45,-2.27,0.7
142.18,-8.33,3.14,1.92,0.65,-1.32,0.47
142.24,-6.95,-2.24,3.41,-0.92,-1.9,0.52
142.29,-4.8,-2.71,3.84,-1.08,-1.74,0.55
0.35,-5.27,-2.28,4.28,-0.62,-0.7,0.46
142.4,-4.36,-0.67,4.82,-0.46,0.17,0.49
142.46,-5.15,-0.12,7.02,-0.2,1.27,-0.06
142.51,-13.43,-1.92,3.96,-0.61,1.03,0.26
142.56,-14.84,0.35,12.4,-0.35,0.79,-0.19
0.62,-5.31,-4,3.1,0.22,-1.91,0.63
142.67,-15.74,1.92,1.84,-1.04,0.79,-0.99
142.73,-3.66,-4.75,0.55,-1.02,0.25,0.01
142.78,-8.52,-1.8,3.22,0.27,1.15,0.12
142.83,-8.91,0.47,1.37,0.29,0.82,0.04
142.89,-7.07,-1.69,3.37,-0.33,0.69,-0.33
142.94,-8.64,-0.94,2.16,-0.18,0.74,-0.43
142.99,-9.07,-0.27,1.73,-0.07,0.61,-0.61
143.05,-8.64,-0.39,2,-0.19,0.21,-0.57
143.1,-9.03,-5.22,1.33,-0.42,0.24,-0.39
0.16,-11.46,2.55,3.1,-0.25,0.07,-0.06
143.21,-17.66,-1.57,-1.41,-0.84,-0.55,0.4
143.26,-10.44,-8.04,1.73,-2.37,-2.66,0.93
143.32,-9.9,-0.35,1.69,-0.42,-1.36,0.73
143.37,-11.42,1.77,2.24,-1.85,-1.65,1.45
0.43,-8.09,-3.22,1.84,-2.56,-1.96,1.23
143.48,-8.68,-1.02,3.92,-2.56,-1.29,1.2
143.54,-7.42,-0.24,2.2,-2.11,-1.29,1.74
143.59,-7.58,-1.37,3.53,-2.77,-0.62,1.56
143.64,-7.46,-2.55,3.69,-2.4,0.17,1.42
0.7,-7.38,-1.77,4,-1.75,-0.39,1.09
143.75,-9.39,-0.71,4.75,-1.81,0.3,0.9
143.8,-9.5,-1.84,4.98,-1.44,0.38,0.97
143.86,-8.99,0.31,7.41,-1.22,-0.72,1.23
143.91,-9.66,0.39,4.24,-0.97,-0.09,0.93
0.97,-17.43,-5.53,-0.2,-1.39,1.08,-0.34
144.02,-4.52,-0.12,3.02,-1.27,-0.74,0.29
0.07,-13.39,-1.57,1.57,-0.88,1.08,0.33
144.13,-8.4,-1.33,3.02,-1.24,0.66,0.25
144.18,-8.6,-0.71,2.24,-1.27,0.45,0.21
144.24,-9.23,-1.37,2.35,-1.4,0.64,0.13
144.29,-8.13,-2.12,2.24,-1.46,0.39,0.16
144.35,-9.31,-1.29,1.53,-1.27,0.72,0.12
144.4,-8.68,-1.65,0.94,-1.17,0.74,-0.12
144.45,-10.37,-3.41,1.69,-0.69,0.47,-0.21
144.51,-11.86,1.02,1.33,-0.05,-0.03,-0.2
144.56,-15.23,-2.51,0.98,-0.62,-0.36,0.08
144.62,-12.37,0.63,-0.2,-0.92,-1.47,0.32
144.67,-10.13,-4.51,1.53,-2,-2.17,0.85
144.72,-9.31,-1.84,1.96,-1.29,-1.58,0.73
0.78,-9.93,-3.41,1.37,-1.29,-1.64,0.87
144.83,-7.03,-2.35,3.37,-1.27,-1.87,0.6
144.88,-6.8,-2.39,3.45,-1.55,-1.2,0.65
144.94,-6.29,-3.33,2.71,-0.71,-1.09,0.81
144.99,-4.25,-1.29,4.63,-0.73,-0.18,0.56
145.05,-5.46,-1.37,6,-0.6,1.11,0.22
145.1,-12.64,-2.16,7.22,-0.7,0.99,0.24
145.15,-9.54,-1.92,12.16,-0.33,-1.13,0.28
145.21,-15.23,-5.37,3.45,0.15,-1.25,0.49
145.26,-7.5,-1.18,5.02,-0.94,0.27,-0.68
0.32,-1.62,-3.49,0.63,-0.63,-0.17,-0.01
145.37,-10.4,-1.02,2.75,0.38,2.5,0.19
0.43,-7.35,-1.77,1.61,0.45,0.84,0.08
145.48,-8.05,-0.2,2.55,0.19,1.3,-0.33
145.53,-6.84,-1.53,1.57,0.06,1.18,-0.47
145.59,-8.68,-1.49,1.77,0.14,1.21,-0.72
145.64,-11.35,-1.37,1.69,0.71,0.61,-0.67
145.7,-10.99,1.33,3.37,0.55,0,-0.31
145.75,-15.11,-0.04,-0.12,-0.36,-0.08,0.71
145.8,-13.15,-3.41,-0.55,-1.53,-1.92,1.19
0.86,-12.92,-8.87,0.78,-0.52,-2.2,0.84
145.91,-9.78,0.47,2.67,0.92,-1.3,0.76
145.96,-7.86,0,2.98,-0.65,-1.82,0.48
146.02,-3.15,-1.65,3.69,-1.36,-1.92,0.41
146.07,-4.87,-2.47,3.69,-0.62,-0.85,0.48
146.13,-3.89,-1.65,4.2,-0.56,0.5,0.42
146.18,-5.15,-0.35,6.75,-0.42,1.87,-0.22
146.24,-14.33,-1.69,3.65,-0.72,1.12,0.01
146.29,-12.09,-4.98,13.18,0.14,0.11,-0.04
146.34,-5.93,-4.63,4.43,0.89,-2.39,-0.02
0.4,-12.95,-1.65,4.86,-0.64,0.26,-1.03
146.45,-2.68,-3.3,1.88,0.09,0.66,0.18
146.51,-8.13,-0.16,2.31,0.53,1.71,0.03
146.56,-7.03,-1.41,0.39,0.69,1,-0.22
146.61,-6.6,-0.63,2.79,0.24,1.3,-0.5
146.67,-7.5,-1.88,1.65,0.26,1.47,-0.58
146.72,-9.62,-1.33,1.77,0.63,1.12,-0.75
146.77,-11.97,-0.04,0.35,0.87,0.39,-0.68
146.83,-13.7,-0.31,3.14,0.42,0.03,0.27
146.88,-13.19,-1.22,-0.43,-0.1,-1.2,0.77
0.94,-13.35,-9.77,3.41,-1.22,-2.33,1.31
146.99,-10.76,-1.33,0.39,0.81,-1.3,0.25
147.04,-8.64,1.61,4.43,0.18,-2.19,0.23
147.1,-5.15,-2.12,3.14,-0.78,-1.83,0.4
147.15,-4.13,-2.31,3.33,-0.72,-1.42,0.38
0.21,-2.91,-1.69,3.77,-0.36,0.11,0.49
147.26,-4.17,-0.43,6.47,-0.46,1.64,0.2
147.32,-10.37,-1.26,5.65,-0.47,1.66,-0.35
147.37,-11.78,-3.33,17.26,0.16,-0.38,-0.09
147.42,-4.36,-4.12,4.63,0.33,-3.25,0.33
0.48,-16.68,-4.04,4,-0.1,1.93,-1.28
147.53,-4.01,0.2,2.67,0.08,0.22,0.26
147.59,-8.13,-1.69,3.14,0.35,2.32,0.08
147.64,-7.35,-1.14,0.31,0.83,1.57,-0.1
147.69,-6.64,-1.29,1.14,0.41,1.02,-0.49
147.75,-7.07,-2.28,1.45,0.57,1.56,-0.59
147.8,-10.37,-0.86,1.18,0.72,1.29,-0.85
147.85,-9.86,-2.16,2.35,0.89,0.63,-1.06
147.91,-10.25,-0.31,2.12,0.6,0,-0.28
147.96,-17.27,-1.61,0.47,0.06,-0.19,0.54
0.02,-12.41,-3.53,0.98,-0.57,-1.65,1.15
148.07,-16.13,-8.08,1.26,0.06,-2.18,0.69
148.12,-8.37,0.2,2.67,0.29,-1.61,0.54
148.18,-7.42,-0.67,2.79,-0.54,-1.77,0.67
148.23,-3.97,-2.51,2.9,-1.21,-1.68,0.53
0.29,-3.81,-2.55,3.02,-0.78,-0.83,0.44
148.34,-3.27,-1.69,3.65,-0.4,0.4,0.52
148.4,-5.74,-0.12,6.2,-0.37,1.47,0.02
148.45,-15.78,-1.14,3.57,-1.31,0.28,0.13
148.5,-10.76,-1.92,14.44,-0.4,-0.48,0.32
0.56,-10.4,-8.39,2.51,-0.1,-1.07,0.07
148.61,-10.6,0.12,3.96,-0.32,0.56,-0.73
148.66,-5.34,-6.32,2.16,0.19,0.35,0.02
148.72,-8.4,-1.37,1.96,0.78,2.14,0.12
148.77,-7.23,-1.53,0.04,0.82,1.37,-0.2
148.83,-7.62,-0.75,2.16,0.68,1.33,-0.61
148.88,-7.35,-0.86,1.73,0.73,1.2,-0.73
148.93,-9.82,-0.67,2.04,0.71,1.05,-0.87
148.99,-10.8,-0.39,2.98,0.9,0.38,-0.71
149.04,-12.84,0.43,3.14,0.53,0.09,-0.08
149.1,-13.86,-1.53,-0.55,0.11,-0.52,0.58
149.15,-12.92,-5.14,3.14,-1.01,-2.17,1.27
149.21,-13.54,-6.2,1.33,0.12,-1.49,0.52
149.26,-9.15,-0.04,4.2,0.08,-2.04,0.55
149.31,-5.58,-2.47,3.06,-0.91,-1.99,0.37
149.37,-3.66,-1.53,3.06,-0.96,-1.54,0.49
149.42,-4.01,-2.16,4.12,-0.57,-0.56,0.61
48,-4.21,-0.2,5.3,-0.61,0.79,0.52
149.53,-7.11,-0.78,6.55,-0.5,1.7,-0.23
149.58,-19.51,-2.24,7.96,-0.33,-0.96,0.08
149.64,-9.82,-2.51,4.55,-0.76,-0.3,0.01
149.69,-17.31,-10,-3.73,1.65,1.26,-0.87
149.74,-7.97,1.92,2.24,0.23,0.66,-0.13
149.8,-9.42,-5.3,2.75,0.45,0.96,-0.05
149.85,-7.82,-1.8,2.28,0.93,0.99,0.02
149.91,-7.27,0.24,0.35,0.64,1.18,-0.21
149.96,-7.27,-1.41,2.08,0.21,1.09,-0.58
150.01,-7.54,-1.22,2.39,0.31,1.34,-0.65
150.07,-9.19,-2,1.65,0.42,1.14,-0.89
150.12,-10.91,-0.71,1.18,0.93,0.54,-0.85
150.18,-12.6,0.86,3.14,0.72,0.2,-0.2
150.23,-13.58,-0.63,-0.47,0.18,-0.41,0.54
150.29,-12.68,-3.57,1.33,-0.83,-1.79,1.16
150.34,-14.05,-5.14,1.18,-0.01,-2.01,1.06
150.39,-9.19,0.08,3.69,-0.22,-1.68,0.81
0.45,-7.11,-2.35,2.67,-0.79,-1.81,0.82
150.5,-4.64,-2.28,3.65,-1.09,-1.72,0.64
150.55,-4.76,-2.31,3.88,-0.54,-0.85,0.66
150.61,-4.56,-0.55,4.71,-0.53,0.22,0.57
150.66,-4.52,-0.71,4.82,-0.22,1.2,-0.03
150.72,-10.8,-2.08,4.67,-0.36,0.93,0.08
150.77,-11.11,0.98,11.06,0.01,-0.04,0.01
150.82,-7.66,0.59,6.9,-0.27,-1.62,0.48
150.88,-19.51,-9.57,3.3,-0.08,0.99,-0.84
150.93,-4.32,-1.49,1.65,-0.15,-1.15,0.23
150.99,-12.99,-1.53,2.82,0.54,1.33,0.11
151.04,-6.76,-0.82,2.24,0.64,0.69,-0.23
151.1,-7.89,-0.75,1.69,0.06,0.78,-0.4
151.15,-10.56,-2.08,3.18,0.3,0.85,-0.23
151.2,-9.23,-0.35,2.71,0.69,0.56,0.01
151.26,-9.5,0.04,3.88,0.43,0.25,-0.21
151.31,-9.03,-0.86,2.51,0.02,0.1,-0.17
151.37,-9.03,-4.35,1.61,-0.18,0.06,0.01
151.42,-9.82,0.2,1.29,0.14,0.23,0.09
151.47,-9.27,-2.47,2.35,-0.28,0.15,-0.2
151.53,-8.91,-4.08,2.35,0.01,0.18,-0.13
